,Group number,L2 Group,L1 Group,Country,Longitude,Latitude,Reef area,Cell number
4256,80,Antalaha,E Madagascar,Madagascar,50.439998626708984,-15.51534271,175260,20488
4257,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.51534271,21979,20489
4258,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.49607086,100626,20490
4259,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.47679806,553264,20491
4260,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.45752335,24654,20492
4261,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.45752335,166535,20493
4262,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.43824673,480272,20494
4263,80,Antalaha,E Madagascar,Madagascar,50.5,-15.43824673,456,20495
4264,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.4189682,32832,20496
4265,80,Antalaha,E Madagascar,Madagascar,50.5,-15.4189682,105430,20497
4266,80,Antalaha,E Madagascar,Madagascar,50.5,-15.39968872,43229,20498
4267,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.38040638,46330,20499
4268,80,Antalaha,E Madagascar,Madagascar,50.5,-15.38040638,317567,20500
4269,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.36112309,25627,20501
4270,80,Antalaha,E Madagascar,Madagascar,50.5,-15.36112309,179942,20502
4271,80,Antalaha,E Madagascar,Madagascar,50.5,-15.34183693,150940,20503
4272,80,Antalaha,E Madagascar,Madagascar,50.52000045776367,-15.34183693,33836,20504
4273,80,Antalaha,E Madagascar,Madagascar,50.5,-15.32254982,280082,20505
4274,80,Antalaha,E Madagascar,Madagascar,50.5,-15.3032608,212295,20506
4275,80,Antalaha,E Madagascar,Madagascar,50.52000045776367,-15.3032608,194534,20507
4276,80,Antalaha,E Madagascar,Madagascar,50.5,-15.28396988,243304,20508
4277,80,Antalaha,E Madagascar,Madagascar,50.52000045776367,-15.28396988,58734,20509
4278,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.26467705,211748,20510
4279,80,Antalaha,E Madagascar,Madagascar,50.5,-15.26467705,482802,20511
4280,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.24538326,418984,20512
4281,80,Antalaha,E Madagascar,Madagascar,50.5,-15.24538326,146015,20513
4282,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.22608662,19790,20514
4283,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.22608662,156503,20515
4284,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.20678902,293763,20516
4285,80,Antalaha,E Madagascar,Madagascar,50.47999954223633,-15.20678902,283457,20517
4286,80,Antalaha,E Madagascar,Madagascar,50.439998626708984,-15.18748951,215146,20518
4287,80,Antalaha,E Madagascar,Madagascar,50.459999084472656,-15.18748951,25171,20519
4288,80,Antalaha,E Madagascar,Madagascar,50.439998626708984,-15.1681881,304616,20520
4289,80,Antalaha,E Madagascar,Madagascar,50.439998626708984,-15.14888477,138719,20521
4290,80,Antalaha,E Madagascar,Madagascar,50.41999816894531,-15.12957954,206391,20522
4291,80,Antalaha,E Madagascar,Madagascar,50.439998626708984,-15.12957954,566914,20523
4292,80,Antalaha,E Madagascar,Madagascar,50.400001525878906,-15.11027241,338270,20524
4293,80,Antalaha,E Madagascar,Madagascar,50.41999816894531,-15.11027241,620633,20525
4294,80,Antalaha,E Madagascar,Madagascar,50.439998626708984,-15.11027241,34474,20526
4295,80,Antalaha,E Madagascar,Madagascar,50.380001068115234,-15.09096432,151760,20527
4296,80,Antalaha,E Madagascar,Madagascar,50.400001525878906,-15.09096432,716760,20528
4297,80,Antalaha,E Madagascar,Madagascar,50.36000061035156,-15.07165432,284399,20529
4298,80,Antalaha,E Madagascar,Madagascar,50.380001068115234,-15.07165432,452729,20530
4299,80,Antalaha,E Madagascar,Madagascar,50.36000061035156,-15.05234241,857082,20531
4300,80,Antalaha,E Madagascar,Madagascar,50.36000061035156,-15.0330286,301203,20532
4301,80,Antalaha,E Madagascar,Madagascar,50.34000015258789,-15.01371288,1047057,20533
4302,80,Antalaha,E Madagascar,Madagascar,50.36000061035156,-15.01371288,40334,20534
4303,80,Antalaha,E Madagascar,Madagascar,50.34000015258789,-14.99439526,752062,20535
4304,80,Antalaha,E Madagascar,Madagascar,50.34000015258789,-14.97507668,206489,20536
4305,80,Antalaha,E Madagascar,Madagascar,50.31999969482422,-14.95575523,608456,20537
4306,80,Antalaha,E Madagascar,Madagascar,50.34000015258789,-14.95575523,125380,20538
4307,80,Antalaha,E Madagascar,Madagascar,50.31999969482422,-14.93643284,45396,20539
4308,80,Antalaha,E Madagascar,Madagascar,50.29999923706055,-14.91710854,36823,20540
4309,80,Antalaha,E Madagascar,Madagascar,50.31999969482422,-14.91710854,36823,20541
4310,80,Antalaha,E Madagascar,Madagascar,50.279998779296875,-14.87845516,16507,20542
4311,80,Antalaha,E Madagascar,Madagascar,50.25999832,-14.83979416,129872,20543
4312,80,Antalaha,E Madagascar,Madagascar,50.25999832,-14.82046127,98802,20544
4313,80,Antalaha,E Madagascar,Madagascar,50.25999832,-14.80112743,236974,20545
4314,80,Antalaha,E Madagascar,Madagascar,50.25999832,-14.78179073,67155,20546
4315,80,Antalaha,E Madagascar,Madagascar,50.24000168,-14.76245213,306211,20547
4316,80,Antalaha,E Madagascar,Madagascar,50.25999832,-14.76245213,63203,20548
4317,80,Antalaha,E Madagascar,Madagascar,50.24000168,-14.74311256,62975,20549
4318,77,Parc National de Masoala,E Madagascar,Madagascar,50.13999938964844,-16.0157547,46695,19712
4319,77,Parc National de Masoala,E Madagascar,Madagascar,50.15999984741211,-16.0157547,245790,19713
4320,77,Parc National de Masoala,E Madagascar,Madagascar,50.18000030517578,-16.0157547,266402,19714
4321,77,Parc National de Masoala,E Madagascar,Madagascar,50.20000076293945,-16.0157547,125312,19715
4322,77,Parc National de Masoala,E Madagascar,Madagascar,50.13999938964844,-15.99653149,119657,19716
4323,77,Parc National de Masoala,E Madagascar,Madagascar,50.15999984741211,-15.99653149,369370,19717
4324,77,Parc National de Masoala,E Madagascar,Madagascar,50.18000030517578,-15.99653149,449354,19718
4325,77,Parc National de Masoala,E Madagascar,Madagascar,50.20000076293945,-15.99653149,1011088,19719
4326,77,Parc National de Masoala,E Madagascar,Madagascar,50.220001220703125,-15.99653149,393647,19720
4327,77,Parc National de Masoala,E Madagascar,Madagascar,50.24000168,-15.99653149,4942,19721
4328,77,Parc National de Masoala,E Madagascar,Madagascar,50.13999938964844,-15.97730637,20429,19722
4329,77,Parc National de Masoala,E Madagascar,Madagascar,50.24000168,-15.97730637,386898,19723
4330,77,Parc National de Masoala,E Madagascar,Madagascar,50.24000168,-15.95807838,1325918,19724
4331,77,Parc National de Masoala,E Madagascar,Madagascar,50.25999832,-15.95807838,286375,19725
4332,77,Parc National de Masoala,E Madagascar,Madagascar,50.08000183105469,-15.93884945,8390,19726
4333,77,Parc National de Masoala,E Madagascar,Madagascar,50.099998474121094,-15.93884945,41223,19727
4334,77,Parc National de Masoala,E Madagascar,Madagascar,50.119998931884766,-15.93884945,2097,19728
4335,77,Parc National de Masoala,E Madagascar,Madagascar,50.24000168,-15.93884945,967292,19729
4336,77,Parc National de Masoala,E Madagascar,Madagascar,50.25999832,-15.93884945,651914,19730
4337,77,Parc National de Masoala,E Madagascar,Madagascar,50.040000915527344,-15.91961861,5084,19731
4338,77,Parc National de Masoala,E Madagascar,Madagascar,50.060001373291016,-15.91961861,5084,19732
4339,77,Parc National de Masoala,E Madagascar,Madagascar,50.08000183105469,-15.91961861,5084,19733
4340,77,Parc National de Masoala,E Madagascar,Madagascar,50.25999832,-15.91961861,598925,19734
4341,77,Parc National de Masoala,E Madagascar,Madagascar,50.279998779296875,-15.91961861,49431,19735
4342,77,Parc National de Masoala,E Madagascar,Madagascar,50.02000045776367,-15.9003849,9257,19736
4343,77,Parc National de Masoala,E Madagascar,Madagascar,50.040000915527344,-15.9003849,14341,19737
4344,77,Parc National de Masoala,E Madagascar,Madagascar,50.279998779296875,-15.9003849,898023,19738
4345,77,Parc National de Masoala,E Madagascar,Madagascar,50.29999923706055,-15.9003849,371330,19739
4346,77,Parc National de Masoala,E Madagascar,Madagascar,50.31999969482422,-15.9003849,3556,19740
4347,77,Parc National de Masoala,E Madagascar,Madagascar,50.02000045776367,-15.88115025,9257,19741
4348,77,Parc National de Masoala,E Madagascar,Madagascar,50.29999923706055,-15.88115025,1451532,19742
4349,77,Parc National de Masoala,E Madagascar,Madagascar,50.31999969482422,-15.88115025,235393,19743
4350,77,Parc National de Masoala,E Madagascar,Madagascar,50.02000045776367,-15.86191368,9257,19744
4351,77,Parc National de Masoala,E Madagascar,Madagascar,50.29999923706055,-15.86191368,472747,19745
4352,77,Parc National de Masoala,E Madagascar,Madagascar,50.31999969482422,-15.86191368,1141125,19746
4353,77,Parc National de Masoala,E Madagascar,Madagascar,50.34000015258789,-15.86191368,18787,19747
4354,77,Parc National de Masoala,E Madagascar,Madagascar,49.70000076293945,-15.84267521,1459,19748
4355,77,Parc National de Masoala,E Madagascar,Madagascar,50.31999969482422,-15.84267521,166626,19749
4356,77,Parc National de Masoala,E Madagascar,Madagascar,50.34000015258789,-15.84267521,557337,19750
4357,77,Parc National de Masoala,E Madagascar,Madagascar,49.70000076293945,-15.82343483,79254,19751
4358,77,Parc National de Masoala,E Madagascar,Madagascar,50.34000015258789,-15.82343483,306074,19752
4359,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.82343483,51711,19753
4360,77,Parc National de Masoala,E Madagascar,Madagascar,49.70000076293945,-15.80419254,147062,19754
4361,77,Parc National de Masoala,E Madagascar,Madagascar,50,-15.80419254,8801,19755
4362,77,Parc National de Masoala,E Madagascar,Madagascar,50.34000015258789,-15.80419254,1206059,19756
4363,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.80419254,262936,19757
4364,77,Parc National de Masoala,E Madagascar,Madagascar,49.70000076293945,-15.7849493,114321,19758
4365,77,Parc National de Masoala,E Madagascar,Madagascar,49.97999954223633,-15.7849493,10822,19759
4366,77,Parc National de Masoala,E Madagascar,Madagascar,50,-15.7849493,19623,19760
4367,77,Parc National de Masoala,E Madagascar,Madagascar,50.34000015258789,-15.7849493,2952040,19761
4368,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.7849493,868339,19762
4369,77,Parc National de Masoala,E Madagascar,Madagascar,50.380001068115234,-15.7849493,91,19763
4370,77,Parc National de Masoala,E Madagascar,Madagascar,49.68000030517578,-15.7657032,36526,19764
4371,77,Parc National de Masoala,E Madagascar,Madagascar,49.70000076293945,-15.7657032,36526,19765
4372,77,Parc National de Masoala,E Madagascar,Madagascar,49.959999084472656,-15.7657032,16211,19766
4373,77,Parc National de Masoala,E Madagascar,Madagascar,49.97999954223633,-15.7657032,134013,19767
4374,77,Parc National de Masoala,E Madagascar,Madagascar,50.34000015258789,-15.7657032,1681886,19768
4375,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.7657032,1179179,19769
4376,77,Parc National de Masoala,E Madagascar,Madagascar,50.380001068115234,-15.7657032,59737,19770
4377,77,Parc National de Masoala,E Madagascar,Madagascar,49.959999084472656,-15.74645519,137236,19771
4378,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.74645519,865533,19772
4379,77,Parc National de Masoala,E Madagascar,Madagascar,49.959999084472656,-15.72720623,84886,19773
4380,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.72720623,386447,19774
4381,77,Parc National de Masoala,E Madagascar,Madagascar,50.36000061035156,-15.70795536,278646,19775
4382,77,Parc National de Masoala,E Madagascar,Madagascar,50.380001068115234,-15.70795536,64138,19776
4383,77,Parc National de Masoala,E Madagascar,Madagascar,49.959999084472656,-15.68870163,164802,19777
4384,77,Parc National de Masoala,E Madagascar,Madagascar,50.380001068115234,-15.68870163,91452,19778
4385,77,Parc National de Masoala,E Madagascar,Madagascar,50.380001068115234,-15.66944695,588254,19779
4386,77,Parc National de Masoala,E Madagascar,Madagascar,50.400001525878906,-15.66944695,75082,19780
4387,77,Parc National de Masoala,E Madagascar,Madagascar,49.959999084472656,-15.65019035,36116,19781
4388,77,Parc National de Masoala,E Madagascar,Madagascar,50.400001525878906,-15.65019035,186835,19782
4389,77,Parc National de Masoala,E Madagascar,Madagascar,49.91999816894531,-15.61167145,17237,19783
4390,77,Parc National de Masoala,E Madagascar,Madagascar,49.900001525878906,-15.59240913,6201,19784
4391,77,Parc National de Masoala,E Madagascar,Madagascar,49.91999816894531,-15.59240913,96401,19785
4392,77,Parc National de Masoala,E Madagascar,Madagascar,49.900001525878906,-15.49607086,1459,19786
4393,77,Parc National de Masoala,E Madagascar,Madagascar,49.900001525878906,-15.47679806,8573,19787
4394,74,Mananara Avaratra,E Madagascar,Madagascar,49.74000168,-16.74486542,330425,18944
4395,74,Mananara Avaratra,E Madagascar,Madagascar,49.74000168,-16.72571373,782790,18945
4396,74,Mananara Avaratra,E Madagascar,Madagascar,49.75999832,-16.72571373,59555,18946
4397,74,Mananara Avaratra,E Madagascar,Madagascar,49.74000168,-16.70656013,257190,18947
4398,74,Mananara Avaratra,E Madagascar,Madagascar,49.75999832,-16.70656013,130237,18948
4399,74,Mananara Avaratra,E Madagascar,Madagascar,49.75999832,-16.68740463,30826,18949
4400,74,Mananara Avaratra,E Madagascar,Madagascar,49.779998779296875,-16.68740463,31920,18950
4401,74,Mananara Avaratra,E Madagascar,Madagascar,49.779998779296875,-16.66824722,71707,18951
4402,74,Mananara Avaratra,E Madagascar,Madagascar,49.79999923706055,-16.66824722,22,18952
4403,74,Mananara Avaratra,E Madagascar,Madagascar,49.79999923706055,-16.64908791,22,18953
4404,74,Mananara Avaratra,E Madagascar,Madagascar,49.79999923706055,-16.62992477,22,18954
4405,74,Mananara Avaratra,E Madagascar,Madagascar,49.81999969482422,-16.5915966,61105,18955
4406,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.5915966,54356,18956
4407,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.57242966,372675,18957
4408,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.57242966,59030,18958
4409,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.5532608,100739,18959
4410,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.53408813,125302,18960
4411,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.51491547,105215,18961
4412,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.49574089,881501,18962
4413,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.47656441,567917,18963
4414,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.45738602,113022,18964
4415,74,Mananara Avaratra,E Madagascar,Madagascar,49.880001068115234,-16.45738602,26631,18965
4416,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.43820572,995497,18966
4417,74,Mananara Avaratra,E Madagascar,Madagascar,49.880001068115234,-16.43820572,606861,18967
4418,74,Mananara Avaratra,E Madagascar,Madagascar,49.900001525878906,-16.43820572,13406,18968
4419,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.41902161,93564,18969
4420,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.41902161,631326,18970
4421,74,Mananara Avaratra,E Madagascar,Madagascar,49.880001068115234,-16.41902161,458748,18971
4422,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.39983749,60708,18972
4423,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.38065147,73417,18973
4424,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.36146355,32497,18974
4425,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.34227371,56301,18975
4426,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.34227371,117560,18976
4427,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.32308197,1189309,18977
4428,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.32308197,378034,18978
4429,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.30388832,60086,18979
4430,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.28469276,98300,18980
4431,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.2654953,38396,18981
4432,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.24629402,195629,18982
4433,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.22709274,215419,18983
4434,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.20788956,238858,18984
4435,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.18868446,1284039,18985
4436,74,Mananara Avaratra,E Madagascar,Madagascar,49.86000061035156,-16.18868446,432025,18986
4437,74,Mananara Avaratra,E Madagascar,Madagascar,49.81999969482422,-16.16947746,16872,18987
4438,74,Mananara Avaratra,E Madagascar,Madagascar,49.84000015258789,-16.16947746,25354,18988
4439,74,Mananara Avaratra,E Madagascar,Madagascar,49.779998779296875,-16.15026855,26357,18989
4440,74,Mananara Avaratra,E Madagascar,Madagascar,49.79999923706055,-16.15026855,91,18990
4441,74,Mananara Avaratra,E Madagascar,Madagascar,49.81999969482422,-16.15026855,3830,18991
4442,74,Mananara Avaratra,E Madagascar,Madagascar,49.720001220703125,-16.13105774,3648,18992
4443,73,Nosy Boraha,E Madagascar,Madagascar,49.599998474121094,-17.18482399,4104,18688
4444,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.16571808,6019,18689
4445,73,Nosy Boraha,E Madagascar,Madagascar,49.779998779296875,-17.14660835,12221,18690
4446,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.14660835,996204,18691
4447,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.14660835,276343,18692
4448,73,Nosy Boraha,E Madagascar,Madagascar,49.779998779296875,-17.12749672,88922,18693
4449,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.12749672,2403185,18694
4450,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.12749672,371558,18695
4451,73,Nosy Boraha,E Madagascar,Madagascar,49.779998779296875,-17.10838509,21158,18696
4452,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.10838509,1789926,18697
4453,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.10838509,1165189,18698
4454,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-17.10838509,168346,18699
4455,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.10838509,428651,18700
4456,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.08926964,988103,18701
4457,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-17.08926964,1630077,18702
4458,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.08926964,1731205,18703
4459,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.08926964,609506,18704
4460,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.07015228,335732,18705
4461,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-17.07015228,2322653,18706
4462,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.07015228,1675009,18707
4463,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.07015228,165258,18708
4464,73,Nosy Boraha,E Madagascar,Madagascar,49.79999923706055,-17.05103302,167386,18709
4465,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.05103302,787491,18710
4466,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.05103302,2772667,18711
4467,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.05103302,416157,18712
4468,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-17.05103302,3283,18713
4469,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.03191376,726775,18714
4470,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-17.03191376,2271722,18715
4471,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.03191376,1660135,18716
4472,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-17.01279068,166808,18717
4473,73,Nosy Boraha,E Madagascar,Madagascar,49.880001068115234,-17.01279068,2023584,18718
4474,73,Nosy Boraha,E Madagascar,Madagascar,49.900001525878906,-17.01279068,408108,18719
4475,73,Nosy Boraha,E Madagascar,Madagascar,50.040000915527344,-17.01279068,364,18720
4476,73,Nosy Boraha,E Madagascar,Madagascar,49.81999969482422,-16.9936657,129562,18721
4477,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.9936657,1150792,18722
4478,73,Nosy Boraha,E Madagascar,Madagascar,49.900001525878906,-16.9936657,914282,18723
4479,73,Nosy Boraha,E Madagascar,Madagascar,49.91999816894531,-16.9936657,31829,18724
4480,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.9745388,443607,18725
4481,73,Nosy Boraha,E Madagascar,Madagascar,49.900001525878906,-16.9745388,1849289,18726
4482,73,Nosy Boraha,E Madagascar,Madagascar,49.91999816894531,-16.9745388,1064241,18727
4483,73,Nosy Boraha,E Madagascar,Madagascar,50.040000915527344,-16.9745388,73235,18728
4484,73,Nosy Boraha,E Madagascar,Madagascar,50.060001373291016,-16.9745388,114915,18729
4485,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.95541,440567,18730
4486,73,Nosy Boraha,E Madagascar,Madagascar,49.91999816894531,-16.95541,2488231,18731
4487,73,Nosy Boraha,E Madagascar,Madagascar,49.939998626708984,-16.95541,98270,18732
4488,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.9362793,237885,18733
4489,73,Nosy Boraha,E Madagascar,Madagascar,49.939998626708984,-16.9362793,498785,18734
4490,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.9362793,107983,18735
4491,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.9362793,4468,18736
4492,73,Nosy Boraha,E Madagascar,Madagascar,49.84000015258789,-16.91714668,73782,18737
4493,73,Nosy Boraha,E Madagascar,Madagascar,49.86000061035156,-16.91714668,73782,18738
4494,73,Nosy Boraha,E Madagascar,Madagascar,49.939998626708984,-16.91714668,1499983,18739
4495,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.91714668,671409,18740
4496,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.91714668,251992,18741
4497,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.89801216,469700,18742
4498,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.87887573,1023390,18743
4499,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.87887573,35204,18744
4500,73,Nosy Boraha,E Madagascar,Madagascar,50.060001373291016,-16.87887573,39855,18745
4501,73,Nosy Boraha,E Madagascar,Madagascar,50.08000183105469,-16.87887573,26175,18746
4502,73,Nosy Boraha,E Madagascar,Madagascar,49.959999084472656,-16.8597374,25111,18747
4503,73,Nosy Boraha,E Madagascar,Madagascar,50,-16.7640152,77668,18748
4504,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.7640152,77668,18749
4505,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.74486542,382375,18750
4506,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.72571373,619502,18751
4507,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.72571373,1164893,18752
4508,73,Nosy Boraha,E Madagascar,Madagascar,49.97999954223633,-16.70656013,371011,18753
4509,73,Nosy Boraha,E Madagascar,Madagascar,50,-16.70656013,830945,18754
4510,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.70656013,986811,18755
4511,73,Nosy Boraha,E Madagascar,Madagascar,50.02000045776367,-16.68740463,1915,18756
4512,71,Toamasina,E Madagascar,Madagascar,49.400001525878906,-18.30859184,621545,18176
4513,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.30859184,179486,18177
4514,71,Toamasina,E Madagascar,Madagascar,49.400001525878906,-18.28960419,567097,18178
4515,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.28960419,218156,18179
4516,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.15663338,178574,18180
4517,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-18.15663338,182587,18181
4518,71,Toamasina,E Madagascar,Madagascar,49.41999816894531,-18.13762856,252083,18182
4519,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-18.13762856,706272,18183
4520,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-18.11862183,225452,18184
4521,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-18.06159019,336081,18185
4522,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-18.04257584,485197,18186
4523,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-18.04257584,5563,18187
4524,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-18.02355957,3100,18188
4525,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.94747353,182,18189
4526,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.92844582,182,18190
4527,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.92844582,43047,18191
4528,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.90941811,182,18192
4529,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.90941811,30005,18193
4530,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.90941811,45054,18194
4531,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.89038658,12768,18195
4532,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.89038658,89013,18196
4533,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.87135315,6566,18197
4534,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.87135315,5472,18198
4535,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.71901703,50982,18199
4536,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.69996643,12677,18200
4537,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.68091202,141090,18201
4538,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.68091202,18149,18202
4539,71,Toamasina,E Madagascar,Madagascar,49.52000045776367,-17.6618576,394359,18203
4540,71,Toamasina,E Madagascar,Madagascar,49.540000915527344,-17.6618576,62564,18204
4541,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-17.52841377,149754,18205
4542,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-17.49026871,130419,18206
4543,71,Toamasina,E Madagascar,Madagascar,49.599998474121094,-17.49026871,59646,18207
4544,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.47119331,185232,18208
4545,71,Toamasina,E Madagascar,Madagascar,49.47999954223633,-17.47119331,172099,18209
4546,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.45211601,21888,18210
4547,71,Toamasina,E Madagascar,Madagascar,49.459999084472656,-17.41395569,142458,18211
4548,71,Toamasina,E Madagascar,Madagascar,49.619998931884766,-17.41395569,22071,18212
4549,71,Toamasina,E Madagascar,Madagascar,49.619998931884766,-17.39487267,14501,18213
4550,71,Toamasina,E Madagascar,Madagascar,49.63999938964844,-17.39487267,32832,18214
4551,71,Toamasina,E Madagascar,Madagascar,49.439998626708984,-17.37578773,5928,18215
