Node,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient
141,0.12085308056872039,0.39179325528754333,0.0003569038619799843,0.008193791578350417,185.50000000000009,0.7636363636363637
142,0.1113744075829384,0.3642691844477419,0.0007072208923747988,0.008360723074501352,178.51428571428573,0.7441860465116279
143,0.14454976303317538,0.40747572602016696,5.016393182116564e-05,0.02258529821810208,193.25000000000003,0.8289007092198581
144,0.1137440758293839,0.3849700913549463,0.0002861797761249734,0.00780039672315818,181.33333333333354,0.7932636469221835
145,0.0971563981042654,0.3633238491939848,0.00026390061737412596,0.006539898382035185,172.40000000000023,0.8191632928475033
146,0.6350710900473934,0.5135147307447133,0.03989845062964103,0.04435146362616183,243.50000000000003,0.35386430678466074
147,0.604265402843602,0.49401417134934444,0.015162677974740996,0.10348710961322252,236.41666666666703,0.4068221371388792
148,0.08767772511848342,0.34854968437198874,0.0004444550882678953,0.002903076145945725,166.35000000000045,0.7948717948717948
149,0.28672985781990523,0.42834643393827304,0.0009626773431462012,0.029282248056926218,205.75000000000006,0.7867088607594936
150,0.09004739336492892,0.34739650096629154,0.0004258406027553564,0.0038355916325410683,166.0166666666671,0.7816091954022989
151,0.5071090047393365,0.46895070204190104,0.012986910191822174,0.03782271600615945,228.3333333333334,0.4243093922651934
152,0.29857819905213273,0.4390550947867299,0.0014088245305555363,0.03140771513509771,212.08333333333337,0.7184873949579832
153,0.15876777251184834,0.42834643393827304,2.7451943176747883e-05,0.03987734080471815,194.58333333333402,0.9178743961352657
154,0.1090047393364929,0.37366391045679137,2.9875721032513207e-06,0.012531311879047049,172.66666666666686,0.9973544973544973
155,0.5758293838862559,0.48648763965288633,0.022008552345152695,0.09982444044680203,233.50000000000045,0.4582802818096936
156,0.4502369668246446,0.4905643517170166,0.004285000416748036,0.09871391780905418,235.2500000000004,0.6236460717009916
157,0.11848341232227488,0.37964633338429393,0.0007265780639405513,0.009417128008505572,178.41666666666666,0.7136524822695035
158,0.1090047393364929,0.3500019747235387,0.0005198241513394474,0.007633450666872011,174.5392857142858,0.7389006342494715
159,0.48578199052132703,0.46522394149587276,0.009757196447295044,0.03553100030679331,233.25000000000003,0.5004026845637584
160,0.566350710900474,0.5338055863668448,0.010773962370232565,0.10601454754466694,262.4999999999999,0.4446484428124575
161,0.10189573459715641,0.35479199578725645,5.0620267440778495e-06,0.019158407238555976,165.16666666666686,0.9715909090909091
162,0.05213270142180095,0.2522536754764243,0.00012908304128908884,0.0001308209487507333,117.61666666666652,0.725
163,0.09478672985781991,0.3428590772802012,4.042335304207078e-05,0.005739254291332684,163.76666666666708,0.8492063492063492
164,0.11848341232227488,0.385677107133376,0.00027865722698268154,0.007585771512473861,182.33333333333354,0.7796234772978959
165,0.4336492890995261,0.46277216841816066,0.00541085421928209,0.0358922883799477,230.91666666666669,0.5011990407673861
166,0.48815165876777256,0.47146855816024685,0.011150437285559426,0.036505828188494294,237.91666666666669,0.47452440033085197
167,0.4407582938388626,0.49193848155375897,0.0026734551485965772,0.09637868034296453,235.5833333333337,0.6088455772113943
168,0.3649289099526067,0.491250455705432,0.0014227612311499824,0.07743377025613123,236.33333333333374,0.6021357742181541
169,0.12085308056872039,0.39179325528754333,0.00036618928358362913,0.008150318588289393,185.50000000000006,0.7626262626262627
170,0.5639810426540285,0.4844745873508743,0.020448068433605606,0.10643898788163321,233.75000000000048,0.49002407980736157
171,0.46445497630331756,0.5180591088928965,0.007656822464894509,0.09324246698562136,252.50000000000037,0.5058242475072221
172,0.3933649289099526,0.5024951013295906,0.0020328352836028853,0.08082966392241261,243.66666666666706,0.5692698412698413
173,0.2914691943127962,0.45734905706951035,0.0007534778088856798,0.06250495303910499,217.91666666666717,0.6724137931034483
174,0.1137440758293839,0.35235098126530745,0.0004567922248226429,0.0057128917304451535,172.51666666666713,0.7112375533428165
175,0.4502369668246446,0.450890983092919,0.004230996645031427,0.034870737871994316,219.91666666666674,0.5399782135076253
176,0.3578199052132702,0.48851749072236983,0.002194905501276198,0.07629178421913267,235.33333333333374,0.6177606177606177
177,0.047393364928909956,0.25195103159462895,6.65790739075966e-05,9.506598842221927e-05,116.61666666666652,0.8021978021978022
178,0.3199052132701422,0.411292828840028,0.008747877391555503,0.02218987866950394,202.0,0.46001476377952755
179,0.35545023696682465,0.44630759317583724,0.0031035810016343405,0.06689640623107918,208.75000000000063,0.6328689825427615
180,0.04976303317535545,0.2522536754764243,0.00012001703987211497,0.0001308209487507333,117.61666666666652,0.7333333333333333
181,0.4431279620853081,0.44293073875079936,0.0029809032598519243,0.035873002649023586,214.9166666666668,0.549096622152396
182,0.35545023696682465,0.4585431799339216,0.00238096973444977,0.07481336415817913,214.58333333333385,0.6756435643564357
183,0.09004739336492892,0.34883917746532095,0.00048413974271333367,0.002314088063507432,166.85000000000045,0.7292307692307692
184,0.1137440758293839,0.3514664181324238,0.0009095568789684331,0.004427164876635018,171.35000000000045,0.6890756302521008
185,0.613744075829384,0.5412081291670013,0.014862687008848683,0.11008475536299317,266.33333333333314,0.452926715832835
186,0.3483412322274882,0.41420291961012257,0.008968489673635999,0.02464671260141405,205.0,0.442081117714524
187,0.4052132701421801,0.4347080146403266,0.0028388593764732233,0.04502424393572364,207.83333333333374,0.5986164736164736
188,0.26540284360189575,0.42834643393827304,0.00042267678464673575,0.03983719013441629,202.16666666666708,0.8240615106286748
189,0.06398104265402844,0.32224227140310446,0.0,0.00426922696961432,145.33333333333337,1.0
190,0.3578199052132702,0.4639948161550646,0.0025997452294095414,0.08257580177664403,218.7500000000005,0.7003865979381443
191,0.08293838862559243,0.3425794206103152,3.1723242381695994e-05,0.005326151142934176,162.93333333333374,0.865530303030303
192,0.37440758293838866,0.4336346615177579,0.0015701194635051447,0.034220988689786166,208.75000000000014,0.6058896138247223
193,0.18483412322274884,0.3964380088367764,0.0002803731517313443,0.018852341419839182,181.50000000000054,0.8868686868686869
194,0.3649289099526067,0.4396046005374016,0.0017027571492679479,0.0391006788402303,208.33333333333368,0.6269306930693069
195,0.3341232227488152,0.450890983092919,0.0028194110550338104,0.05690433422156134,214.0000000000005,0.7228464419475655
196,0.17535545023696683,0.3450334733098074,5.483921304451884e-05,0.009471560306584753,159.0833333333334,0.9045454545454545
197,0.12322274881516589,0.35235098126530745,0.003980200924735453,0.005162561370918753,172.85000000000045,0.650472334682861
198,0.3270142180094787,0.40842334398765573,0.004575284682867391,0.022813052277673693,201.66666666666666,0.47227191413237923
199,0.0995260663507109,0.33019054219201766,0.0002993467366368939,0.0022484238516735735,160.63333333333378,0.6625615763546798
200,0.5592417061611374,0.5127650742034802,0.026837925659807638,0.1022509923078631,249.75000000000037,0.5107180202161031
201,0.4407582938388626,0.4844745873508743,0.007161870854004457,0.06212544296209176,229.3333333333335,0.6061814556331007
202,0.1943127962085308,0.4181477093206951,0.000133498877058644,0.04719658250308946,195.16666666666737,0.9224318658280922
203,0.41943127962085314,0.4683254344391785,0.004190333749023115,0.0517103524286995,222.16666666666683,0.580952380952381
204,0.16350710900473936,0.33871174139767013,4.165920607467289e-05,0.008472293578123744,156.16666666666669,0.9281567489114659
205,0.3364928909952607,0.40747572602016696,0.004009214716727904,0.02215139618252965,200.66666666666666,0.4934026389444222
206,0.38388625592417064,0.4161659666224928,0.009771010764379345,0.029161660207323383,208.66666666666674,0.4272930648769575
207,0.10189573459715641,0.33600189573459716,0.00041476570168870583,0.003105778694337613,164.38333333333378,0.6774193548387096
208,0.18720379146919433,0.36436107451180905,7.801713891559793e-05,0.014290025098147634,167.83333333333357,0.9117845117845118
209,0.580568720379147,0.5289820419117227,0.024590889848227396,0.09921786054265491,258.83333333333354,0.4920851321669318
210,0.49289099526066354,0.4878389942074776,0.011849086054958553,0.06387969524075846,231.50000000000017,0.5436346574913982
211,0.4549763033175356,0.4791870065885183,0.003960648802920985,0.07174717483565522,234.33333333333377,0.628099173553719
212,0.542654028436019,0.516535405631447,0.022121983996343457,0.08617331531999187,250.83333333333368,0.5402106047898612
213,0.49763033175355453,0.4871623797911011,0.008350828365802329,0.07162617790027948,240.00000000000045,0.5530270502361528
214,0.537914691943128,0.49262843734836453,0.01351506220586271,0.06398412696866333,235.00000000000017,0.5056639944231439
215,0.4241706161137441,0.47146855816024685,0.004050032078429822,0.06321560140313742,227.0000000000004,0.6426020804222947
216,0.3222748815165877,0.411292828840028,0.0019969419719553976,0.04566466224292558,199.75000000000043,0.7115995115995116
217,0.36729857819905215,0.4418164475841307,0.0030645824890841063,0.053752578024701334,213.3333333333338,0.6592894583576004
218,0.3530805687203792,0.4093753797545267,0.003075552274799903,0.022877349300803245,202.66666666666666,0.49290322580645163
219,0.3601895734597157,0.43097432617102316,0.003128091972145199,0.05356377230587954,210.1666666666671,0.6730486008836525
220,0.3341232227488152,0.4132283245051575,0.0011516568421719125,0.04669650973986547,202.1666666666671,0.6833146696528556
221,0.3981042654028436,0.43796019430097743,0.003974694869634742,0.030828091591820428,211.08333333333337,0.5705739923087879
222,0.3341232227488152,0.4567543248756618,0.0030118941481308103,0.0500915477933748,218.66666666666714,0.6555555555555556
223,0.35545023696682465,0.3995950805795039,0.0032849346810417427,0.021929893001202568,199.41666666666663,0.4794400699912511
224,0.47156398104265407,0.48115626825943,0.00687090999058138,0.06479430565677279,235.50000000000043,0.5624509033778476
225,0.04976303317535545,0.2521022627060303,9.391553441296872e-05,0.0001268217943382761,117.11666666666652,0.7619047619047619
226,0.514218009478673,0.4733747652687115,0.014425976303082951,0.0368746692726142,235.41666666666669,0.40697177074422586
227,0.4289099526066351,0.5039369811038507,0.010556052343343196,0.0770883942300869,245.66666666666706,0.5491000227842333
228,0.007109004739336493,0.26054737572471864,0.0,7.294255815937364e-05,118.09999999999977,1.0
229,0.07582938388625593,0.2649857221881681,0.00045634102578970726,0.0005572290420486482,128.18333333333302,0.695906432748538
230,0.4620853080568721,0.5203615938213095,0.015893278984415917,0.0852410635149776,256.00000000000034,0.49539149888143175
231,0.2156398104265403,0.37687132599719303,8.7298575725427e-05,0.024389648948516817,176.16666666666708,0.8776241679467486
232,0.3767772511848341,0.40096355688285834,0.004221724614965501,0.024139502648361653,200.91666666666663,0.464818763326226
233,0.3080568720379147,0.4491612222882147,0.0020950728497040687,0.03615810155759907,219.83333333333397,0.6105302464525766
234,0.18957345971563982,0.38471421229943475,0.0001935647876411786,0.021529009026262657,186.9166666666672,0.7772657450076805
235,0.3412322274881517,0.43632804450855145,0.0027065963723667693,0.04911099841848697,211.75000000000045,0.7131019036954087
236,0.16350710900473936,0.3701202063534077,1.023257005177517e-05,0.017553798723139894,170.33333333333363,0.976063829787234
237,0.13270142180094788,0.2941742678638056,4.650724702186806e-05,0.0023542723098015773,146.0166666666668,0.8606271777003485
238,0.2180094786729858,0.2974124266125181,0.0007909724397951943,0.00238250864452638,154.9333333333335,0.6576923076923077
239,0.4668246445497631,0.460346102004435,0.011294647261854062,0.05673102159409313,222.33333333333368,0.5300962657357453
240,0.5853080568720379,0.517296135242097,0.01519998141356672,0.06429206508204259,255.00000000000026,0.43962848297213625
241,0.48341232227488157,0.48314178243381556,0.004324560896830661,0.05847724604729022,237.6666666666671,0.5469098277608916
242,0.09241706161137442,0.28861468843827764,3.949622707643904e-06,0.0012603044428415877,138.26666666666677,0.9507692307692308
243,0.13270142180094788,0.29100586232757575,5.516567799365259e-05,0.0023681292805103767,143.26666666666685,0.8939024390243903
244,0.2203791469194313,0.29541133375053313,0.0007809978072416462,0.0032772894770301234,151.93333333333354,0.694824016563147
245,0.46445497630331756,0.44015548349546857,0.01573522741160237,0.031611054506071636,217.75000000000003,0.3968491588252067
246,0.4383886255924171,0.4585431799339216,0.007734990754157826,0.05306356293798384,219.83333333333363,0.5553536821705426
247,0.40758293838862564,0.46095023074722297,0.0011303298820076022,0.052683758402069826,226.16666666666708,0.6400299850074963
248,0.3981042654028436,0.3977849103390531,0.004694820082417644,0.02315295523530526,201.9166666666672,0.5894603174603175
