Node,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient
137,0.007692307692307693,0.008366464995678478,0.00018721161494000108,3.631924919907326e-94,7.245238095238093,0.6666666666666666
138,0.00923076923076923,0.00850918992511913,0.002088302570877988,3.6094031121672197e-94,8.570238095238095,0.2
139,0.007692307692307693,0.003076923076923077,4.741021690174233e-06,3.7750617021559447e-97,2.0,0.3333333333333333
140,0.0015384615384615385,0.0027692307692307695,0.0,3.7516867070961556e-97,2.0,0.0
141,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
142,0.012307692307692308,0.0015384615384615385,2.324999089251786e-05,2.3374995059789125e-99,1.0,0.4
143,0.004615384615384615,0.003076923076923077,0.00015506702679275868,2.3374995059789125e-99,2.0,0.3333333333333333
144,0.02,0.011349306431273645,0.002852781255413852,5.435041042539095e-42,11.570238095238095,0.17777777777777778
145,0.010769230769230769,0.010057561486132915,0.0023714924844941377,5.435041042539095e-42,10.177380952380949,0.3
146,0.007692307692307693,0.009663147310206134,0.0,5.435041042539095e-42,8.510714285714284,1.0
147,0.007692307692307693,0.01022977022977023,0.0,1.087008208507819e-41,9.510714285714283,1.0
148,0.004615384615384615,0.010808933002481388,0.0,1.087008208507819e-41,10.51071428571428,1.0
149,0.01846153846153846,0.03593952483801296,0.004545279916511495,5.079412833616648e-06,28.61825396825396,0.2222222222222222
150,0.00923076923076923,0.0242212518195051,0.0002918429792152849,1.8850949828200418e-06,20.770382395382388,0.3333333333333333
151,0.003076923076923077,0.021197452229299363,0.00045303771668120873,6.510199646525452e-07,17.038816738816735,0.0
152,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
153,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
154,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
155,0.004615384615384615,0.02172323759791123,0.0010015093868006176,3.394154467302776e-07,17.748340548340543,0.3333333333333333
156,0.0015384615384615385,0.021942481838988958,0.0,3.394154467302776e-07,17.89119769119769,0.0
157,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
158,0.00923076923076923,0.008801031370863773,0.0017565878238655795,5.435041042539095e-42,7.928571428571431,0.3333333333333333
159,0.00923076923076923,0.00988034188034188,0.0016442951041176147,5.435041042539095e-42,10.095238095238091,0.13333333333333333
160,0.003076923076923077,0.0,0.0,1.1687497529894554e-99,0.0,0.0
161,0.006153846153846154,0.008765652951699465,0.00027397102127456525,5.435041042539095e-42,8.01280663780664,0.0
162,0.013846153846153847,0.009146083274523643,0.0025263906969041996,1.087008208507819e-41,8.762806637806637,0.23809523809523808
163,0.003076923076923077,0.009487179487179486,0.0,8.152561563808643e-42,9.012806637806637,1.0
164,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
165,0.003076923076923077,0.0,0.0,1.3679270207807702e-196,0.0,0.0
166,0.0015384615384615385,0.007943610174685872,0.0,2.7175205212695475e-42,7.065584415584416,0.0
167,0.013846153846153847,0.008765652951699465,0.0008120153712794772,5.435041042539095e-42,8.01280663780664,0.2857142857142857
168,0.013846153846153847,0.027966386554621848,0.0013704824768445817,1.5236057112895573e-06,24.757142857142856,0.3333333333333333
169,0.006153846153846154,0.02810810810810811,0.0009303784307076862,1.5236057112895573e-06,24.146428571428572,0.3333333333333333
170,0.015384615384615385,0.024910179640718566,0.0020522522269470662,9.828121877404366e-07,22.150937950937944,0.19047619047619047
171,0.00923076923076923,0.02401154401154401,0.00014969211579381075,8.037580549852088e-07,20.496572871572862,0.5
172,0.023076923076923078,0.031816443594646276,0.006636729936264741,4.411756379362024e-06,27.718253968253958,0.19230769230769232
173,0.006153846153846154,0.009629629629629629,0.00031502765197968026,2.225533279642522e-95,8.403571428571428,0.3333333333333333
174,0.0,0.0,0.0,1.3679270207807702e-196,0.0,0.0
175,0.010769230769230769,0.0,0.0,1.3679270207807702e-196,0.0,0.0
176,0.004615384615384615,0.0,0.0,1.3679270207807702e-196,0.0,0.0
177,0.006153846153846154,0.0,0.0,1.3679270207807702e-196,0.0,0.0
178,0.013846153846153847,0.030986964618249534,0.001307107950713896,2.2814772100348353e-05,26.464285714285715,0.32142857142857145
